cell,frac_open,mapping_rate,mt_content,uniq_nuc_frags,dup_level,frip,sequencing_depth,library_size
plate2_pbmc_plate2_142,15.1239,94.39,5.376625,25325.0,0.394863,58.6048,50943,40010.0
plate2_pbmc_plate2_143,15.8579,94.57,6.555910000000001,24017.0,0.500486,70.62100000000001,59333,32235.0
plate2_pbmc_plate2_144,13.7453,94.86,13.056303999999999,20337.0,0.489992,69.7063,53187,29769.0
plate2_pbmc_plate2_145,12.3427,94.65,14.493847,18135.0,0.49795200000000006,69.23,49332,26692.0
plate2_pbmc_plate2_146,12.7143,94.76,14.881773999999998,19115.0,0.505243,67.7294,52942,27986.0
plate2_pbmc_plate2_147,13.7147,94.61,10.315662,22161.0,0.49764200000000003,64.1076,57485,31113.0
plate2_pbmc_plate2_148,14.1369,94.98,17.473542000000002,21990.0,0.503105,66.753,62609,33300.0
plate2_pbmc_plate2_149,14.2448,94.68,15.520913,22218.0,0.508934,66.6578,62611,32611.0
plate2_pbmc_plate2_150,12.6863,94.55,5.66258,19392.0,0.505128,66.4453,47761,25620.0
plate2_pbmc_plate2_151,14.0144,94.69,6.848955,21258.0,0.5064770000000001,69.2914,53449,28390.0
plate2_pbmc_plate2_152,14.0144,94.82,14.00181,21853.0,0.476343,66.7152,56590,32990.0
plate2_pbmc_plate2_153,12.4386,94.74,13.132663,18845.0,0.505234,68.0695,50902,27035.0
plate2_pbmc_plate2_154,12.9168,94.84,13.848756,18843.0,0.5176850000000001,70.9652,52451,26815.0
plate2_pbmc_plate2_155,13.4922,94.53,10.053434,20873.0,0.47008599999999995,65.4421,50691,30411.0
plate2_pbmc_plate2_156,13.1672,94.39,11.261363000000001,19621.0,0.44996099999999994,66.9915,47083,29913.0
plate2_pbmc_plate2_157,12.0722,94.57,16.168031,17821.0,0.483979,68.2684,48439,27288.0
plate2_pbmc_plate2_158,12.5358,94.57,10.48142,18260.0,0.506424,69.2789,47674,25378.0
plate2_pbmc_plate2_159,16.2722,94.9,4.276721,27978.0,0.505724,58.8323,67508,36398.0
plate2_pbmc_plate2_160,13.0819,94.68,7.0124,19347.0,0.49739099999999997,71.0997,47848,26206.0
plate2_pbmc_plate2_161,14.9082,94.83,7.475528999999999,23442.0,0.512253,68.5369,59887,31279.0
plate2_pbmc_plate2_162,13.8079,94.69,16.161782000000002,20480.0,0.509133,69.9116,58125,30284.0
plate2_pbmc_plate2_163,12.2334,94.71,13.88106,18029.0,0.47551000000000004,68.4834,46589,27212.0
plate2_pbmc_plate2_164,14.7363,94.9,12.814024,23773.0,0.510247,65.715,64787,33754.0
plate2_pbmc_plate2_165,12.4412,94.94,12.645472999999999,18465.0,0.505301,67.5679,49177,26339.0
plate2_pbmc_plate2_166,19.6409,94.93,5.516457,39873.0,0.504188,53.3115,96751,52662.0
plate2_pbmc_plate2_167,12.2428,94.81,12.534264,17550.0,0.529421,71.6471,49598,24239.0
plate2_pbmc_plate2_168,11.4315,94.62,16.151063,16452.0,0.472681,68.6076,43795,25612.0
plate2_pbmc_plate2_169,14.4353,94.67,15.040513,22544.0,0.513574,67.8331,63995,32704.0
plate2_pbmc_plate2_170,14.089,94.91,5.916155000000001,21612.0,0.507145,66.8756,53428,28554.0
plate2_pbmc_plate2_171,14.5085,94.79,11.219018,21026.0,0.443852,70.3522,50092,32369.0
plate2_pbmc_plate2_172,13.8159,94.63,11.51799,20780.0,0.471808,67.8667,52043,30697.0
plate2_pbmc_plate2_173,18.2276,94.64,5.932874,32091.0,0.485414,58.9096,75698,43702.0
plate2_pbmc_plate2_174,16.6291,94.78,5.021173999999999,31400.0,0.500604,56.402,75786,41458.0
plate2_pbmc_plate2_175,13.1179,94.82,13.609728,19608.0,0.482347,68.595,50869,29207.0
plate2_pbmc_plate2_176,13.6267,94.76,9.584802,21036.0,0.509993,67.6158,55000,28809.0
plate2_pbmc_plate2_177,21.3938,95.0,4.858308,45962.0,0.512158,50.9946,112751,59650.0
plate2_pbmc_plate2_178,13.3443,94.83,11.660045,20456.0,0.516748,67.2806,55591,28422.0
plate2_pbmc_plate2_179,13.4296,94.61,8.591256,19758.0,0.496787,71.226,50764,27248.0
plate2_pbmc_plate2_180,13.5255,94.74,11.819041,20525.0,0.493978,68.8714,53157,29458.0
plate2_pbmc_plate2_181,15.7433,94.65,18.124826000000002,26512.0,0.495442,65.1509,75575,40895.0
plate2_pbmc_plate2_182,13.4576,94.87,16.668753,19967.0,0.519271,69.6361,58397,29316.0
plate2_pbmc_plate2_183,13.4682,94.32,10.889186,21326.0,0.496433,65.6736,55316,30183.0
plate2_pbmc_plate2_184,14.8029,94.89,8.658532000000001,22681.0,0.522701,71.3966,61167,30249.0
plate2_pbmc_plate2_185,15.1772,94.87,13.097218,22991.0,0.5022949999999999,68.493,61847,33100.0
plate2_pbmc_plate2_186,11.645999999999999,94.44,10.630969,17124.0,0.48526499999999995,69.2005,43338,24550.0
plate2_pbmc_plate2_187,13.5255,94.66,11.826199,20496.0,0.49742700000000006,66.866,53780,29276.0
plate2_pbmc_plate2_188,6.9945,94.06,15.391085,9054.0,0.280943,68.3721,17621,21249.0
plate2_pbmc_plate2_189,14.4473,94.95,14.333484,22801.0,0.496738,65.2765,61192,33554.0
plate2_pbmc_plate2_190,13.8532,95.03,7.294819,20219.0,0.5094029999999999,73.0055,51073,27029.0
plate2_pbmc_plate2_191,14.5925,94.9,11.157427,22805.0,0.49566800000000005,65.8226,58957,32410.0
plate2_pbmc_plate2_192,14.6711,94.92,15.558032,22736.0,0.5174300000000001,68.7075,64851,33020.0
plate2_pbmc_plate2_193,14.6897,94.71,8.569138,22812.0,0.515703,68.8236,60394,30666.0
plate2_pbmc_plate2_194,14.4859,94.84,11.074521,21873.0,0.518358,70.8745,59580,30131.0
plate2_pbmc_plate2_195,11.7672,94.57,14.532941000000001,17137.0,0.5081680000000001,68.0814,48490,24889.0
plate2_pbmc_plate2_196,13.3736,94.73,15.504717000000001,20240.0,0.507737,68.7234,57016,29750.0
