cell,frac_open,mapping_rate,mt_content,uniq_nuc_frags,dup_level,frip,sequencing_depth,library_size
NextGEM_pbmc_cell_445,4.3383,97.65,0.0,4440.0,0.626451,73.3559,12855,4867
NextGEM_pbmc_cell_446,16.000999999999998,97.61,0.0,25563.0,0.672093,64.7948,83946,27111
NextGEM_pbmc_cell_447,15.3199,97.66,0.0,22320.0,0.597649,67.3185,60604,25103
NextGEM_pbmc_cell_448,15.7074,97.62,0.0,25569.0,0.718688,61.645,98601,26432
NextGEM_pbmc_cell_449,8.9658,96.63,0.486979,23500.0,0.6803899999999999,39.9936,83119,24918
NextGEM_pbmc_cell_44,17.7652,97.52,0.0,30528.0,0.703202,68.6157,111793,31802
NextGEM_pbmc_cell_450,15.7754,97.49,0.169485,24739.0,0.579527,69.9266,63760,28370
NextGEM_pbmc_cell_451,12.8051,97.63,0.009762999999999999,20483.0,0.7661180000000001,60.7298,94269,20800
NextGEM_pbmc_cell_452,13.0307,97.31,0.0,20688.0,0.663949,69.7844,66544,22056
NextGEM_pbmc_cell_453,8.2413,97.73,0.0,9593.0,0.55955,70.2491,23313,11213
NextGEM_pbmc_cell_454,15.5325,97.7,0.026429,26479.0,0.652925,57.9702,82977,28460
NextGEM_pbmc_cell_455,12.9208,97.35,0.418083,21675.0,0.645586,65.3037,67051,23513
NextGEM_pbmc_cell_456,5.2985,98.01,0.152672,5886.0,0.537575,66.7769,13644,7066
NextGEM_pbmc_cell_457,16.8166,97.26,0.332543,28173.0,0.607217,66.7298,78436,31515
NextGEM_pbmc_cell_458,16.3582,97.57,0.14084000000000002,25525.0,0.6404770000000001,63.7905,76864,27723
NextGEM_pbmc_cell_459,14.714,97.62,0.0,20631.0,0.601295,65.7893,55929,23121
NextGEM_pbmc_cell_45,5.2536,97.76,0.0,5712.0,0.528674,68.5749,13011,6923
NextGEM_pbmc_cell_460,4.8849,97.8,0.0,5178.0,0.6044010000000001,70.7223,14106,5788
NextGEM_pbmc_cell_461,9.9072,97.62,0.0,12077.0,0.616701,70.9945,34005,13350
NextGEM_pbmc_cell_462,10.3554,97.61,0.7865489999999999,13749.0,0.567937,69.2741,34820,16058
NextGEM_pbmc_cell_463,12.0777,97.45,0.0,16219.0,0.723772,63.7462,63228,16728
NextGEM_pbmc_cell_464,17.5946,97.74,0.0,26800.0,0.602975,58.9049,72346,29996
NextGEM_pbmc_cell_465,8.0807,97.71,0.840075,9561.0,0.7651899999999999,69.4721,44277,9792
NextGEM_pbmc_cell_466,15.6915,97.47,0.0,24351.0,0.68602,65.7735,83785,25608
NextGEM_pbmc_cell_467,16.1846,97.21,0.0,26705.0,0.628989,69.7566,78564,29225
NextGEM_pbmc_cell_468,16.5592,97.29,0.0,26152.0,0.6237010000000001,68.706,76655,28748
NextGEM_pbmc_cell_469,16.6618,97.58,0.235222,25872.0,0.675728,72.0086,87208,27438
NextGEM_pbmc_cell_46,12.2918,97.36,0.0,19165.0,0.6661729999999999,64.4091,62454,20406
NextGEM_pbmc_cell_470,9.8753,97.48,0.0,12096.0,0.604822,70.205,33381,13509
NextGEM_pbmc_cell_471,13.4472,97.69,0.0,19023.0,0.67605,65.2316,63483,20124
NextGEM_pbmc_cell_472,13.4515,97.38,2.054704,22309.0,0.638426,64.0756,68384,24740
NextGEM_pbmc_cell_473,2.5711,94.37,0.0,2631.0,0.43973599999999996,70.2014,5232,3628
NextGEM_pbmc_cell_474,10.9874,97.97,0.0,13644.0,0.6422,65.6699,40951,14778
NextGEM_pbmc_cell_475,16.1456,97.78,0.174818,25125.0,0.666534,71.0775,81411,26794
NextGEM_pbmc_cell_476,9.589,97.68,0.0,11524.0,0.6569520000000001,75.6074,36280,12349
NextGEM_pbmc_cell_477,18.1701,97.85,0.050873,29470.0,0.7190270000000001,57.007,112947,30473
NextGEM_pbmc_cell_478,16.2034,94.31,0.0,23052.0,0.730518,63.3372,96868,23706
NextGEM_pbmc_cell_479,5.6875,97.8,0.031206,6407.0,0.537924,65.6421,14878,7684
NextGEM_pbmc_cell_47,4.6318,97.74,0.0,5165.0,0.560426,72.5169,12730,6032
NextGEM_pbmc_cell_480,12.6692,97.28,0.0,18393.0,0.630929,67.3028,54515,20093
NextGEM_pbmc_cell_481,15.1883,97.38,0.0,23849.0,0.568875,53.2496,59762,27602
NextGEM_pbmc_cell_482,17.0798,97.39,0.282246,25791.0,0.578151,63.5923,66728,29654
NextGEM_pbmc_cell_48,5.2522,97.18,4.7384010000000005,13510.0,0.7201489999999999,39.6242,55367,14650
NextGEM_pbmc_cell_49,8.6201,97.45,0.340391,14639.0,0.7515270000000001,59.4595,64337,14984
NextGEM_pbmc_cell_4,18.2815,97.8,0.0,28186.0,0.689763,59.4817,97642,29577
NextGEM_pbmc_cell_50,13.7162,97.9,0.026543999999999998,18832.0,0.702774,64.1371,67692,19625
NextGEM_pbmc_cell_51,12.0893,98.03,0.0,15421.0,0.7703810000000001,66.3187,71882,15638
NextGEM_pbmc_cell_52,38.3575,95.84,0.9768180000000001,297733.0,0.546132,18.8393,739650,357022
NextGEM_pbmc_cell_53,4.2067,98.04,0.0,4355.0,0.5520010000000001,70.7348,10450,5136
NextGEM_pbmc_cell_54,17.2114,97.25,0.0,27519.0,0.667801,68.589,90403,29269
NextGEM_pbmc_cell_55,11.4906,97.83,0.0,14688.0,0.6173310000000001,64.4165,41197,16229
NextGEM_pbmc_cell_56,16.6778,97.33,0.27519499999999997,31527.0,0.6995439999999999,64.0033,113812,32994
NextGEM_pbmc_cell_57,15.9692,97.42,0.092287,28147.0,0.580746,60.218999999999994,72866,32206
NextGEM_pbmc_cell_58,12.392999999999999,97.7,0.0,17713.0,0.550967,67.9416,42532,20906
NextGEM_pbmc_cell_59,11.6121,97.77,0.154726,14842.0,0.688463,73.885,51814,15608
NextGEM_pbmc_cell_5,6.5609,97.77,0.0,7652.0,0.4872,63.7872,16002,9814
NextGEM_pbmc_cell_60,12.097999999999999,97.81,0.0,16074.0,0.521821,59.9509,36038,19644
NextGEM_pbmc_cell_61,14.9381,97.43,0.0,24641.0,0.693627,67.9031,87816,25801
NextGEM_pbmc_cell_62,7.1263,97.69,0.0,7748.0,0.71292,74.9548,29147,8031
NextGEM_pbmc_cell_63,13.842,98.06,0.051374,19455.0,0.655017,60.9787,60648,20884
NextGEM_pbmc_cell_64,15.4544,97.6,0.6116090000000001,25838.0,0.740453,67.9059,108338,26625
NextGEM_pbmc_cell_65,7.9535,97.54,0.0,9047.0,0.552195,72.6208,21845,10666
NextGEM_pbmc_cell_66,5.4243,98.01,0.015913,6283.0,0.5413140000000001,63.3752,14560,7502
NextGEM_pbmc_cell_67,4.6955,97.66,0.0,4563.0,0.6289640000000001,77.7997,13240,4993
NextGEM_pbmc_cell_68,12.0517,97.95,0.005501,18176.0,0.671593,56.6898,59765,19284
NextGEM_pbmc_cell_69,11.2737,97.25,0.10220599999999999,16616.0,0.636135,73.3271,50007,18094
NextGEM_pbmc_cell_6,6.6795,97.73,0.0,7378.0,0.7743939999999999,71.7877,35293,7473
NextGEM_pbmc_cell_70,2.5509,98.43,0.0,2453.0,0.599772,75.8459,6511,2753
NextGEM_pbmc_cell_71,6.1965,97.92,0.0,6597.0,0.687376,74.4278,22795,6931
NextGEM_pbmc_cell_72,14.4493,97.44,0.0,21695.0,0.726873,67.9304,85401,22345
NextGEM_pbmc_cell_73,16.5505,97.29,0.17013599999999998,29925.0,0.6691239999999999,63.4958,99031,31854
NextGEM_pbmc_cell_74,2.9891,97.21,0.0,3467.0,0.616821,63.989,9703,3833
NextGEM_pbmc_cell_75,9.2637,97.57,0.087681,11395.0,0.5053989999999999,68.1894,25025,14247
NextGEM_pbmc_cell_76,14.7053,97.83,0.0,20474.0,0.694181,62.1813,71423,21431
NextGEM_pbmc_cell_77,6.0909,86.89,0.38745999999999997,8484.0,0.554014,55.6123,25542,10014
NextGEM_pbmc_cell_78,5.1929,97.69,0.0,5674.0,0.7741239999999999,69.9507,26976,5748
NextGEM_pbmc_cell_79,14.86,97.39,0.033018,24221.0,0.6494340000000001,64.3918,75813,26099
NextGEM_pbmc_cell_7,12.1211,97.46,0.0,16637.0,0.661044,69.5408,53138,17776
NextGEM_pbmc_cell_80,8.8154,97.98,0.0,11253.0,0.612953,60.3795,31072,12483
NextGEM_pbmc_cell_81,15.6048,97.64,0.004274,23399.0,0.602703,69.141,64161,26190
NextGEM_pbmc_cell_82,13.6988,97.58,0.0,21600.0,0.621617,66.0579,63542,23784
NextGEM_pbmc_cell_83,13.3995,97.59,0.0,19328.0,0.6116689999999999,66.2795,53662,21466
NextGEM_pbmc_cell_84,10.8789,97.37,0.0,15848.0,0.488428,65.9452,33663,20294
NextGEM_pbmc_cell_85,16.8036,97.48,0.5198729999999999,26981.0,0.6867949999999999,68.1163,95328,28510
NextGEM_pbmc_cell_86,12.4812,97.46,0.0,18976.0,0.5702699999999999,67.0004,48035,21932
NextGEM_pbmc_cell_87,14.4088,97.68,0.028388,21130.0,0.680469,68.8423,71553,22301
NextGEM_pbmc_cell_88,11.8319,97.22,0.0,16523.0,0.548762,65.2999,40332,19546
NextGEM_pbmc_cell_89,5.297000000000001,97.16,0.0,5525.0,0.682343,72.8416,18788,5823
NextGEM_pbmc_cell_8,12.2455,97.42,0.006148,16264.0,0.665762,71.4756,52944,17324
NextGEM_pbmc_cell_90,15.3329,97.76,0.0,24117.0,0.711592,66.1629,90367,25016
NextGEM_pbmc_cell_91,15.2852,97.44,0.0,24436.0,0.680492,66.7049,82624,25782
NextGEM_pbmc_cell_92,14.5231,97.73,0.087727,21639.0,0.715584,66.9291,82040,22422
NextGEM_pbmc_cell_93,14.8325,97.62,0.0,22707.0,0.6606890000000001,69.3883,72307,24268
NextGEM_pbmc_cell_94,15.1695,97.57,0.0,23655.0,0.690481,66.6709,83360,24811
NextGEM_pbmc_cell_95,8.6245,97.77,0.0,10627.0,0.48062200000000005,62.5482,21829,13755
NextGEM_pbmc_cell_96,5.6802,95.3,0.0,34064.0,0.587318,16.2063,92206,38695
NextGEM_pbmc_cell_97,7.0352,97.65,0.41728000000000004,8114.0,0.569663,66.23100000000001,20445,9425
NextGEM_pbmc_cell_98,8.3714,97.61,0.822095,10737.0,0.442792,64.6268,20891,14880
NextGEM_pbmc_cell_99,4.4308,96.16,0.0,6419.0,0.32509699999999997,39.6713,10522,11287
NextGEM_pbmc_cell_9,14.0762,97.42,0.09012200000000001,19955.0,0.533483,57.7705,46153,24054
